,PORT_BEGIN,PORT_END,NUM_PORT
0,万州,泉州,77
1,万州,深圳（大铲湾）,1
2,万州,湛江,50
3,万州,营口,22
4,万州,虎门,1
5,三埠,万州,3
6,三埠,乍浦,1
7,三埠,九江（江西）,1
8,三埠,南通,2
9,三埠,厦门,2
10,三埠,合肥,9
11,三埠,唐山,12
12,三埠,太仓,10
13,三埠,如皋,1
14,三埠,宁波,43
15,三埠,安庆,3
16,三埠,小铲滩,18
17,三埠,徐州,2
18,三埠,扬州,3
19,三埠,新港,316
20,三埠,日照,104
21,三埠,泉州,7
22,三埠,洋浦港,72
23,三埠,海口,92
24,三埠,福清,1
25,三埠,营口,144
26,三埠,连云港,117
27,三埠,重庆,46
28,三埠,锦州,9
29,三埠,青岛,4
30,三埠,黄骅,1
31,三水,南京,2
32,三水,合肥,1
33,三水,唐山,33
34,三水,大连,5
35,三水,宁波,26
36,三水,安庆,1
37,三水,小铲滩,3
38,三水,广利港,1
39,三水,新港,68
40,三水,日照,7
41,三水,池州,1
42,三水,泉州,11
43,三水,泰州,1
44,三水,洋浦港,1
45,三水,海口,29
46,三水,海安,4
47,三水,烟台,9
48,三水,福清,1
49,三水,秦皇岛,27
50,三水,营口,105
51,三水,连云港,74
52,三水,重庆,11
53,三水,钦州,1
54,三水,锦州,32
55,三水,防城,441
56,三水,青岛,5
57,上海,三水,8
58,上海,中山,1
59,上海,云浮,8
60,上海,厦门,77
61,上海,台山,2
62,上海,大连,1
63,上海,小塘,1
64,上海,小榄,2
65,上海,小铲滩,7
66,上海,惠州,3
67,上海,新港,23
68,上海,日照,108
69,上海,汕头,10
70,上海,泉州,25
71,上海,海口,4
72,上海,深圳（大铲湾）,9
73,上海,湛江,2
74,上海,漳州,2
75,上海,烟台,644
76,上海,珠海（高栏）,10
77,上海,石龙,2
78,上海,福清,6
79,上海,营口,144
80,上海,虎门,1
81,上海,贵港,5
82,上海,锦州,9
83,上海,青岛,3
84,上海,黄埔旧港,189
85,东江仓,乍浦,70
86,东江仓,宁波,3
87,东江仓,海口,32
88,东江仓,温州,1
89,东江仓,营口,1
90,东莞海腾,秦皇岛,6
91,东莞海腾,连云港,3
92,中山,上海,14
93,中山,南京,4
94,中山,唐山,1
95,中山,外沙,1
96,中山,太仓,9
97,中山,宁波,8
98,中山,小铲滩,3
99,中山,张家港,2
100,中山,新港,165
101,中山,曹妃甸,20
102,中山,洋浦港,1
103,中山,海口,6
104,中山,烟台,7
105,中山,秦皇岛,44
106,中山,营口,33
107,中山,连云港,21
108,中山,锦州,2
109,中山,防城,148
110,丹东,上海,4
111,丹东,东江仓,2
112,丹东,云浮,1
113,丹东,南昌,1
114,丹东,南沙,4
115,丹东,博罗,2
116,丹东,厦门,47
117,丹东,双水小冈,428
118,丹东,嘉兴,15
119,丹东,四会永泰,14
120,丹东,宁波,3
121,丹东,安庆,2
122,丹东,宜昌,2
123,丹东,小塘西,1
124,丹东,小铲滩,2
125,丹东,岳阳,14
126,丹东,徐州,4
127,丹东,德清,10
128,丹东,成都,4
129,丹东,新会新港,13
130,丹东,昆明,2
131,丹东,武林,2
132,丹东,武汉,3
133,丹东,汕头,161
134,丹东,泉州,271
135,丹东,泰州,89
136,丹东,泸州,2
137,丹东,海口,12
138,丹东,海安,42
139,丹东,深圳（大铲湾）,1
140,丹东,清远清新,8
141,丹东,湛江,23
142,丹东,漳州,7
143,丹东,石龙,2
144,丹东,福清,52
145,丹东,肇庆（三榕）,2
146,丹东,芜湖,1
147,丹东,花都巴江,6
148,丹东,花都（炭步）,1
149,丹东,茂名水东,4
150,丹东,虎门,2
151,丹东,贵港,11
152,丹东,重庆,4
153,丹东,钦州,14
154,丹东,长沙,59
155,丹东,阳江,4
156,丹东,青岛,641
157,丹东,马尾,51
158,丹东,黄埔旧港,2
159,乍浦,三水,3
160,乍浦,中山,5
161,乍浦,乐从,5
162,乍浦,九江（顺德）,1
163,乍浦,勒流,6
164,乍浦,南沙,24
165,乍浦,博罗,5
166,乍浦,厦门,80
167,乍浦,台山,6
168,乍浦,大连,5
169,乍浦,小榄,3
170,乍浦,小铲滩,13
171,乍浦,惠州,3
172,乍浦,新会新港,43
173,乍浦,新沙,101
174,乍浦,新港,13
175,乍浦,汕头,15
176,乍浦,泉州,4
177,乍浦,海口,66
178,乍浦,深圳（大铲湾）,1
179,乍浦,湛江,40
180,乍浦,珠海（高栏）,6
181,乍浦,花都（炭步）,1
182,乍浦,茂名水东,8
183,乍浦,营口,39
184,乍浦,钦州,24
185,乍浦,锦州,1
186,乍浦,防城,61
187,乍浦,顺德新港,12
188,乍浦,鱼珠,2
189,乍浦,鸦岗,1
190,乍浦,龙通,2
191,乐从,大连,1
192,乐从,新港,24
193,乐从,海口,1
194,乐从,营口,1083
195,乐平,南通,2
196,乐平,大连,3
197,乐平,宁波,7
198,乐平,小铲滩,8
199,乐平,常州,1
200,乐平,新港,18
201,乐平,海口,1
202,乐平,烟台,1
203,乐平,荆州,3
204,乐平,营口,9
205,乐平,连云港,12
206,乐平,锦州,8
207,乐平,防城,1
208,九江（江西）,上海,1
209,九江（江西）,中山,48
210,九江（江西）,丹东,1
211,九江（江西）,云浮,10
212,九江（江西）,厦门,4
213,九江（江西）,大连,12
214,九江（江西）,小铲滩,22
215,九江（江西）,新港,18
216,九江（江西）,泉州,20
217,九江（江西）,海口,15
218,九江（江西）,福清,47
219,九江（江西）,营口,74
220,九江（江西）,锦州,5
221,九江（江西）,青岛,1
222,九江（江西）,马尾,1
223,云浮,万州,2
224,云浮,三亚,198
225,云浮,大连,3
226,云浮,宁波,33
227,云浮,安庆,4
228,云浮,小铲滩,35
229,云浮,成都,18
230,云浮,新港,204
231,云浮,日照,1
232,云浮,泉州,35
233,云浮,洋浦港,37
234,云浮,海口,157
235,云浮,烟台,10
236,云浮,营口,339
237,云浮,连云港,15
238,云浮,重庆,34
239,云浮,锦州,2
240,云浮,黄骅,5
241,勒流,海口,5
242,北海,上海,2
243,北海,南京,1
244,北海,南昌,3
245,北海,厦门,14
246,北海,嘉兴,2
247,北海,太仓,50
248,北海,宁波,1
249,北海,常州,47
250,北海,德清,1
251,北海,新港,3
252,北海,日照,1
253,北海,江阴,5
254,北海,泉州,4
255,北海,潍坊,15
256,北海,烟台,1
257,北海,福清,215
258,北海,蚌埠,2
259,北海,黄骅,88
260,南京,三埠,46
261,南京,中山,9
262,南京,云浮,8
263,南京,北海,14
264,南京,厦门,450
265,南京,双水小冈,2
266,南京,台山,38
267,南京,四会,64
268,南京,大连,14
269,南京,小榄,5
270,南京,小铲滩,128
271,南京,惠州,11
272,南京,新港,18
273,南京,汕头,18
274,南京,泉州,23
275,南京,海口,185
276,南京,深圳（大铲湾）,43
277,南京,湛江,20
278,南京,湛江海安,1
279,南京,漳州,1
280,南京,烟台,12
281,南京,珠海（高栏）,59
282,南京,石龙,1
283,南京,福清,1
284,南京,秦皇岛,10
285,南京,肇庆（新港）,2
286,南京,营口,17
287,南京,虎门,75
288,南京,贵港,100
289,南京,钦州,6
290,南京,锦州,6
291,南京,阳江,29
292,南京,高明,12
293,南京,黄埔旧港,13
294,南庄,南京,1
295,南庄,厦门,6
296,南庄,合肥,1
297,南庄,唐山,119
298,南庄,大连,7
299,南庄,太仓,9
300,南庄,如皋,2
301,南庄,宁波,212
302,南庄,安庆,13
303,南庄,宜兴,2
304,南庄,小铲滩,25
305,南庄,徐州,2
306,南庄,成都,1
307,南庄,扬州,3
308,南庄,新港,366
309,南庄,日照,49
310,南庄,江阴,6
311,南庄,池州,2
312,南庄,泉州,9
313,南庄,泰州,1
314,南庄,洋浦港,46
315,南庄,海口,90
316,南庄,海安,1
317,南庄,烟台,16
318,南庄,福清,4
319,南庄,秦皇岛,18
320,南庄,芜湖,1
321,南庄,营口,681
322,南庄,蚌埠,1
323,南庄,连云港,292
324,南庄,重庆,11
325,南庄,锦州,117
326,南庄,防城,19
327,南庄,青岛,1
328,南庄,黄骅,2
329,南昌,丹东,8
330,南昌,唐山,21
331,南昌,大连,33
332,南昌,小铲滩,48
333,南昌,新港,217
334,南昌,海口,110
335,南昌,深圳（大铲湾）,6
336,南昌,湛江,1
337,南昌,烟台,56
338,南昌,秦皇岛,15
339,南昌,营口,398
340,南昌,锦州,72
341,南昌,青岛,19
342,南沙,上海,14
343,南沙,乍浦,1
344,南沙,大连,4
345,南沙,太仓,1
346,南沙,威海,2
347,南沙,宁波,7
348,南沙,小铲滩,7
349,南沙,新港,297
350,南沙,日照,2
351,南沙,江阴,1
352,南沙,泉州,1
353,南沙,洋浦港,18
354,南沙,海口,10
355,南沙,烟台,8
356,南沙,秦皇岛,4
357,南沙,营口,663
358,南沙,连云港,2
359,南沙,锦州,8
360,南沙,防城,1
361,南通,三水,2
362,南通,中山,2
363,南通,北海,3
364,南通,厦门,92
365,南通,大连,19
366,南通,宁德,1
367,南通,小铲滩,21
368,南通,新港,199
369,南通,武林,2
370,南通,汕头,4
371,南通,泉州,109
372,南通,海口,5
373,南通,深圳（大铲湾）,42
374,南通,湛江,11
375,南通,漳州,1
376,南通,烟台,2
377,南通,珠海（高栏）,7
378,南通,福清,3
379,南通,福鼎,1
380,南通,营口,152
381,南通,虎门,65
382,南通,贵港,1
383,南通,锦州,10
384,南通,马尾,35
385,南通,黄埔旧港,12
386,南通,黄骅,2
387,博罗,上海,206
388,博罗,合肥,2
389,博罗,唐山,59
390,博罗,大连,68
391,博罗,太仓,7
392,博罗,宁波,11
393,博罗,小铲滩,14
394,博罗,新港,318
395,博罗,日照,63
396,博罗,曹妃甸,10
397,博罗,泉州,22
398,博罗,洋浦港,70
399,博罗,海口,15
400,博罗,烟台,24
401,博罗,秦皇岛,11
402,博罗,营口,258
403,博罗,连云港,251
404,博罗,重庆,26
405,博罗,锦州,71
406,博罗,长兴,6
407,博罗,防城,14
408,博罗,黄骅,22
409,厦门,三水,4
410,厦门,上海,44
411,厦门,东江仓,6
412,厦门,东洲,280
413,厦门,丹东,1
414,厦门,乍浦,1
415,厦门,乐平,22
416,厦门,九江（江西）,24
417,厦门,云浮,2
418,厦门,勒流,2
419,厦门,南京,18
420,厦门,南庄,5
421,厦门,南沙,11
422,厦门,南通,5
423,厦门,台山,21
424,厦门,唐山,4
425,厦门,嘉兴,2
426,厦门,四会,5
427,厦门,太仓,135
428,厦门,威海,15
429,厦门,宜兴,203
430,厦门,宜宾,2
431,厦门,小塘西,20
432,厦门,小榄,1
433,厦门,小铲滩,51
434,厦门,岳阳,87
435,厦门,常熟,2
436,厦门,徐州,8
437,厦门,德清,36
438,厦门,新会新港,8
439,厦门,新港,70
440,厦门,日照,63
441,厦门,曹妃甸,6
442,厦门,梧州（李家庄）,1
443,厦门,武林,4
444,厦门,江阴,4
445,厦门,泰州,2
446,厦门,海口,97
447,厦门,淮安,11
448,厦门,深圳（大铲湾）,4
449,厦门,湛江,10
450,厦门,潍坊,92
451,厦门,烟台,51
452,厦门,珠海（高栏）,6
453,厦门,石龙,2
454,厦门,秦皇岛,6
455,厦门,绍兴,262
456,厦门,肇庆（三榕）,1
457,厦门,花都（炭步）,98
458,厦门,茂名水东,8
459,厦门,营口,115
460,厦门,虎门,11
461,厦门,贵港,1
462,厦门,重庆,728
463,厦门,钦州,31
464,厦门,铁山,1
465,厦门,锦州,4
466,厦门,镇江,2
467,厦门,长沙,2
468,厦门,阳江,2
469,厦门,青岛,82
470,厦门,顺德新港,3
471,厦门,高明,70
472,厦门,鸦岗,4
473,厦门,鹤山,1
474,厦门,黄埔旧港,6
475,厦门,黄骅,2
476,厦门,龙口,80
477,双水小冈,上海,4
478,双水小冈,乍浦,24
479,双水小冈,南京,10
480,双水小冈,南通,12
481,双水小冈,太仓,12
482,双水小冈,宁波,40
483,双水小冈,常州,4
484,双水小冈,日照,4
485,双水小冈,曹妃甸,6
486,双水小冈,江阴,2
487,双水小冈,海口,64
488,双水小冈,烟台,25
489,双水小冈,营口,6
490,双水小冈,连云港,31
491,双水小冈,重庆,4
492,双水小冈,镇江,1
493,双水小冈,青岛,15
494,台山,乍浦,4
495,台山,南通,1
496,台山,厦门,2
497,台山,合肥,2
498,台山,唐山,17
499,台山,太仓,5
500,台山,如皋,5
501,台山,宁波,125
502,台山,安庆,6
503,台山,小铲滩,14
504,台山,徐州,2
505,台山,新港,117
506,台山,日照,60
507,台山,江阴,2
508,台山,泉州,15
509,台山,泰州,2
510,台山,洋浦港,38
511,台山,海口,46
512,台山,淮安,1
513,台山,烟台,12
514,台山,福清,4
515,台山,秦皇岛,15
516,台山,芜湖,1
517,台山,营口,221
518,台山,连云港,104
519,台山,重庆,1
520,台山,锦州,9
521,台山,长兴,1
522,台山,防城,28
523,台山,青岛,1
524,台山,黄骅,1
525,合肥,中山,9
526,合肥,南沙,26
527,合肥,厦门,44
528,合肥,大连,3
529,合肥,小铲滩,38
530,合肥,新港,1
531,合肥,梧州（李家庄）,6
532,合肥,汕头,61
533,合肥,泉州,94
534,合肥,海口,138
535,合肥,深圳（大铲湾）,102
536,合肥,烟台,10
537,合肥,珠海（高栏）,19
538,合肥,白坭,2
539,合肥,营口,71
540,合肥,虎门,162
541,合肥,阳江,26
542,合肥,黄埔旧港,31
543,唐山,乐从,13
544,唐山,九江（顺德）,16
545,唐山,南沙,9
546,唐山,南鲲,273
547,唐山,博罗,3
548,唐山,厦门,2
549,唐山,四会,2
550,唐山,太仓,2
551,唐山,小塘西,3
552,唐山,张家港,31
553,唐山,惠州,6
554,唐山,新会新港,1
555,唐山,梧州（李家庄）,4
556,唐山,汕头,3
557,唐山,江阴,2
558,唐山,泉州,64
559,唐山,海口,1
560,唐山,深圳（大铲湾）,22
561,唐山,清远清新,1
562,唐山,温州,5
563,唐山,湛江,45
564,唐山,珠海（高栏）,1
565,唐山,福清,2
566,唐山,荆州,3
567,唐山,虎门,8
568,唐山,贵港,1
569,唐山,钦州,23
570,唐山,长兴,36
571,唐山,顺乐,37
572,唐山,马尾,1
573,唐山,鱼珠,27
574,唐山,龙通,1
575,嘉兴,烟台,5
576,嘉兴,珠海（高栏）,2
577,嘉兴,锦州,1
578,嘉兴,青岛,6
579,四会,合肥,4
580,四会,唐山,19
581,四会,大连,5
582,四会,太仓,6
583,四会,如皋,1
584,四会,宁波,70
585,四会,小铲滩,8
586,四会,扬州,7
587,四会,新港,126
588,四会,日照,37
589,四会,泉州,20
590,四会,洋浦港,5
591,四会,海口,19
592,四会,烟台,1
593,四会,秦皇岛,17
594,四会,营口,285
595,四会,蚌埠,1
596,四会,连云港,39
597,四会,重庆,1
598,四会,锦州,22
599,四会,防城,10
600,四会,黄骅,3
601,四会永泰,宁波,58
602,四会永泰,安庆,1
603,四会永泰,小铲滩,2
604,四会永泰,新港,82
605,四会永泰,泉州,14
606,四会永泰,洋浦港,1
607,四会永泰,海口,6
608,四会永泰,海安,1
609,四会永泰,烟台,6
610,四会永泰,福清,1
611,四会永泰,秦皇岛,6
612,四会永泰,营口,45
613,四会永泰,连云港,17
614,四会永泰,锦州,2
615,四会永泰,防城,4
616,四会永泰,黄骅,2
617,塘源,上海,2
618,塘源,乍浦,34
619,塘源,太仓,3
620,塘源,宁波,1
621,塘源,寿光,3
622,塘源,新港,1
623,塘源,泉州,3
624,塘源,营口,3
625,塘源,蚌埠,1
626,塘源,连云港,3
627,塘源,长兴,2
628,外沙,三埠,1
629,外沙,三水,3
630,外沙,海口,1
631,外沙,烟台,4
632,大丰,中山,19
633,大丰,南沙,10
634,大丰,厦门,48
635,大丰,台山,2
636,大丰,汕头,10
637,大丰,泉州,74
638,大丰,肇庆（三榕）,70
639,大丰,营口,5
640,大丰,虎门,8
641,大丰,顺德新港,5
642,大丰,黄埔旧港,4
643,大连,上海,11
644,大连,勒流,4
645,大连,南沙,40
646,大连,南通,1
647,大连,厦门,7
648,大连,双水小冈,7
649,大连,太仓,2
650,大连,宁德,134
651,大连,宁波,17
652,大连,小塘西,1
653,大连,小榄,2
654,大连,岳阳,2
655,大连,张家港,113
656,大连,惠州,1
657,大连,新会新港,61
658,大连,日照,1
659,大连,武汉,1
660,大连,汕头,18
661,大连,池州,5
662,大连,泉州,7
663,大连,海口,15
664,大连,深圳（大铲湾）,6
665,大连,清远清新,2
666,大连,漳州,3
667,大连,福清,12
668,大连,肇庆（新港）,4
669,大连,花都巴江,6
670,大连,茂名水东,2
671,大连,虎门,6
672,大连,重庆,379
673,大连,钦州,10
674,大连,铁山,25
675,大连,长沙,14
676,大连,防城,3
677,大连,青岛,6
678,大连,马尾,32
679,大连,高明,1
680,大连,鹤山,40
681,大连,黄石,1
682,大连,龙通,9
683,大麦屿,新港,32
684,太仓,三水,1
685,太仓,中山,1
686,太仓,南沙,1
687,太仓,厦门,6
688,太仓,台山,4
689,太仓,小铲滩,16
690,太仓,新会新港,8
691,太仓,新港,28
692,太仓,汕头,1
693,太仓,泉州,2
694,太仓,深圳（大铲湾）,146
695,太仓,湛江,5
696,太仓,烟台,30
697,太仓,珠海（高栏）,92
698,太仓,石龙,8
699,太仓,营口,64
700,太仓,虎门,365
701,太仓,钦州,1
702,太仓,马尾,5
703,太仓,黄埔旧港,1
704,如皋,勒流,8
705,如皋,小铲滩,3
706,如皋,新会新港,50
707,如皋,新港,38
708,如皋,日照,1
709,如皋,汕头,1
710,如皋,泉州,106
711,如皋,深圳（大铲湾）,21
712,如皋,湛江,90
713,如皋,营口,3
714,如皋,虎门,68
715,如皋,锦州,1
716,如皋,黄埔旧港,1
717,威海,东江仓,2
718,威海,南沙,22
719,威海,厦门,64
720,威海,台山,4
721,威海,四会,21
722,威海,宁德,42
723,威海,小铲滩,6
724,威海,汕头,35
725,威海,泉州,15
726,威海,洋浦港,4
727,威海,海口,6
728,威海,深圳（大铲湾）,17
729,威海,湛江,18
730,威海,漳州,90
731,威海,珠海（高栏）,85
732,威海,福清,22
733,威海,贵港,2
734,威海,钦州,1
735,威海,马尾,41
736,威海,高明,2
737,威海,龙通,107
738,宁德,三水,6
739,宁德,南沙,6
740,宁德,厦门,96
741,宁德,嘉兴,326
742,宁德,大连,1
743,宁德,宜宾,40
744,宁德,小铲滩,5
745,宁德,成都,12
746,宁德,新港,54
747,宁德,日照,77
748,宁德,泸州,2
749,宁德,海口,34
750,宁德,烟台,13
751,宁德,石龙,44
752,宁德,神湾,107
753,宁德,营口,94
754,宁德,重庆,54
755,宁德,铁山,80
756,宁德,锦州,36
757,宁德,黄骅,87
758,宁波,三埠,9
759,宁波,三水,1
760,宁波,中山,25
761,宁波,乐平,4
762,宁波,九江（顺德）,3
763,宁波,云浮,6
764,宁波,勒流,136
765,宁波,北海,4
766,宁波,南庄,8
767,宁波,南沙,171
768,宁波,博罗,12
769,宁波,厦门,1
770,宁波,双水小冈,1
771,宁波,台山,5
772,宁波,四会,1
773,宁波,四会永泰,2
774,宁波,大连,37
775,宁波,小塘,13
776,宁波,小塘西,3
777,宁波,小榄,3
778,宁波,小铲滩,59
779,宁波,庙沙围,1
780,宁波,惠州,47
781,宁波,新会新港,80
782,宁波,新港,252
783,宁波,曹妃甸,2
784,宁波,梧州（李家庄）,1
785,宁波,武林,3
786,宁波,洋浦港,185
787,宁波,海口,126
788,宁波,深圳（大铲湾）,133
789,宁波,清远清新,148
790,宁波,湛江,110
791,宁波,潍坊,2
792,宁波,烟台,13
793,宁波,珠海洪湾,1
794,宁波,珠海（高栏）,15
795,宁波,白坭,4
796,宁波,石龙,4
797,宁波,肇庆（新港）,7
798,宁波,花都巴江,3
799,宁波,花都（炭步）,31
800,宁波,茂名水东,16
801,宁波,营口,187
802,宁波,虎门,19
803,宁波,贵港,15
804,宁波,钦州,46
805,宁波,铁山,12
806,宁波,锦州,34
807,宁波,防城,184
808,宁波,阳江,1
809,宁波,顺德新港,7
810,宁波,高明,26
811,宁波,鸦岗,3
812,宁波,鹏成,1
813,宁波,黄埔旧港,30
814,宁波,黄骅,130
815,宁波,龙通,8
816,安吉,汕头,1
817,安吉,营口,28
818,安吉,锦州,2
819,安吉,黄埔旧港,3
820,安庆,云浮,10
821,安庆,厦门,2
822,安庆,汕头,4
823,安庆,泉州,3
824,安庆,海口,1
825,安庆,深圳（大铲湾）,11
826,安庆,湛江,1
827,安庆,珠海（高栏）,1
828,安庆,茂名水东,1
829,安庆,营口,11
830,安庆,虎门,13
831,安庆,贵港,1
832,安庆,钦州,2
833,安庆,锦州,1
834,安庆,黄埔旧港,44
835,宜兴,中山,1
836,宜兴,南庄,1
837,宜兴,南沙,1
838,宜兴,厦门,5
839,宜兴,小塘西,1
840,宜兴,小铲滩,6
841,宜兴,泉州,4
842,宜兴,深圳（大铲湾）,1
843,宜兴,营口,35
844,宜兴,钦州,2
845,宜兴,锦州,2
846,宜兴,阳江,4
847,宜兴,马尾,5
848,宜兴,黄埔旧港,8
849,宜宾,三埠,2
850,宜宾,厦门,39
851,宜宾,大连,5
852,宜宾,小铲滩,45
853,宜宾,新港,32
854,宜宾,汕头,3
855,宜宾,泉州,112
856,宜宾,海口,1
857,宜宾,烟台,8
858,宜宾,珠海（高栏）,2
859,宜宾,福清,13
860,宜宾,茂名水东,2
861,宜宾,营口,535
862,宜宾,虎门,66
863,宜宾,连云港,5
864,宜宾,锦州,204
865,宜宾,顺乐,102
866,宜宾,马尾,6
867,宜宾,鹤山,7
868,宜宾,龙口,1
869,宜昌,厦门,41
870,宜昌,宁德,1
871,宜昌,宁波,3
872,宜昌,小塘,2
873,宜昌,小铲滩,3
874,宜昌,新港,1
875,宜昌,汕头,5
876,宜昌,泉州,1
877,宜昌,海口,3
878,宜昌,深圳（大铲湾）,3
879,宜昌,湛江海安,2
880,宜昌,石龙,1
881,宜昌,营口,519
882,宜昌,虎门,2
883,宜昌,连云港,1
884,宜昌,黄埔旧港,2
885,宿迁,中山,1
886,宿迁,乐平,2
887,宿迁,厦门,12
888,宿迁,小榄,1
889,宿迁,新会新港,3
890,宿迁,深圳（大铲湾）,318
891,宿迁,湛江,2
892,宿迁,珠海（高栏）,27
893,宿迁,白坭,4
894,宿迁,福清,2
895,宿迁,肇庆（三榕）,3
896,宿迁,虎门,39
897,宿迁,贵港,6
898,宿迁,阳江,2
899,宿迁,马尾,30
900,宿迁,高明,5
901,宿迁,黄埔旧港,6
902,寿光,上海,34
903,寿光,南沙,83
904,寿光,博罗,2
905,寿光,厦门,9
906,寿光,惠州,2
907,寿光,新会新港,3
908,寿光,汕头,23
909,寿光,泉州,3
910,寿光,洋浦港,1
911,寿光,海口,2
912,寿光,深圳（大铲湾）,2
913,寿光,湛江,2
914,寿光,漳州,16
915,寿光,石龙,1
916,寿光,虎门,34
917,寿光,钦州,3
918,寿光,顺德新港,30
919,寿光,马尾,1
920,寿光,鱼珠,2
921,寿光,黄埔旧港,49
922,小塘,唐山,3
923,小塘,宁波,11
924,小塘,小铲滩,2
925,小塘,新港,41
926,小塘,曹妃甸,1
927,小塘,泉州,1
928,小塘,洋浦港,1
929,小塘,海口,23
930,小塘,秦皇岛,2
931,小塘,营口,78
932,小塘,锦州,3
933,小塘,防城,2
934,小塘,黄骅,1
935,小塘西,乍浦,1
936,小塘西,唐山,2
937,小塘西,大连,1
938,小塘西,宁德,46
939,小塘西,宁波,8
940,小塘西,新港,63
941,小塘西,日照,2
942,小塘西,海口,3
943,小塘西,秦皇岛,139
944,小塘西,芜湖,5
945,小塘西,营口,502
946,小塘西,连云港,1
947,小塘西,铁山,34
948,小塘西,锦州,32
949,小塘西,防城,39
950,小榄,大连,15
951,小榄,宁德,2
952,小榄,新港,108
953,小榄,日照,45
954,小榄,洋浦港,3
955,小榄,海口,3
956,小榄,烟台,11
957,小榄,秦皇岛,122
958,小榄,营口,500
959,小榄,连云港,2
960,小榄,锦州,10
961,小榄,防城,107
962,小铲滩,东莞海腾,156
963,小铲滩,乐从,231
964,小铲滩,九江（江西）,3
965,小铲滩,南京,2
966,小铲滩,南沙,32
967,小铲滩,博罗,12
968,小铲滩,厦门,164
969,小铲滩,太仓,1
970,小铲滩,宁波,33
971,小铲滩,小榄,43
972,小铲滩,小铲滩,1
973,小铲滩,常州,4
974,小铲滩,惠州,1
975,小铲滩,新港,224
976,小铲滩,日照,544
977,小铲滩,泉州,53
978,小铲滩,海安,4
979,小铲滩,淮安,1
980,小铲滩,漳州,31
981,小铲滩,福清,28
982,小铲滩,苏州,1
983,小铲滩,营口,171
984,小铲滩,连云港,42
985,小铲滩,钦州,19
986,小铲滩,锦州,10
987,小铲滩,青岛,124
988,小铲滩,顺乐,56
989,小铲滩,鱼珠,11
990,小铲滩,黄骅,8
991,岳阳,三水,4
992,岳阳,北海,37
993,岳阳,厦门,27
994,岳阳,四会,11
995,岳阳,大连,54
996,岳阳,小铲滩,3
997,岳阳,新港,35
998,岳阳,泉州,25
999,岳阳,海口,39
1000,岳阳,潍坊,1
1001,岳阳,烟台,5
1002,岳阳,福清,1
1003,岳阳,营口,116
1004,岳阳,锦州,7
1005,岳阳,防城,1
1006,岳阳,青岛,10
1007,岳阳,黄埔旧港,4
1008,岳阳,龙口,1
1009,常州,乐从,1
1010,常州,云浮,6
1011,常州,台山,2
1012,常州,大连,1
1013,常州,小铲滩,1
1014,常州,新港,17
1015,常州,汕头,4
1016,常州,泉州,1
1017,常州,海口,7
1018,常州,深圳（大铲湾）,4
1019,常州,漳州,9
1020,常州,烟台,4
1021,常州,珠海（高栏）,3
1022,常州,秦皇岛,2
1023,常州,茂名水东,2
1024,常州,虎门,7
1025,常州,锦州,28
1026,常州,阳江,51
1027,常州,马尾,1
1028,常州,黄埔旧港,9
1029,常州,黄骅,2
1030,常德,三埠,11
1031,常德,北海,271
1032,常德,大连,1
1033,常德,小榄,8
1034,常德,小铲滩,1
1035,常德,汕头,44
1036,常德,泉州,3
1037,常德,海口,9
1038,常德,营口,10
1039,常德,贵港,4
1040,常德,钦州,2
1041,常德,锦州,4
1042,常德,鹤山,10
1043,常熟,大连,10
1044,常熟,新港,3
1045,常熟,泉州,13
1046,常熟,烟台,88
1047,常熟,福清,2
1048,常熟,营口,1
1049,常熟,虎门,2
1050,常熟,钦州,2
1051,常熟,黄埔旧港,1
1052,广利港,南沙,40
1053,广利港,博罗,1
1054,广利港,厦门,7
1055,广利港,宁德,3
1056,广利港,小铲滩,81
1057,广利港,新会新港,2
1058,广利港,梧州（李家庄）,5
1059,广利港,洋浦港,5
1060,广利港,海口,50
1061,广利港,深圳（大铲湾）,1
1062,广利港,漳州,12
1063,广利港,珠海（高栏）,1
1064,广利港,白坭,3
1065,广利港,虎门,2
1066,广利港,贵港,2
1067,广利港,钦州,4
1068,广利港,高明,5
1069,广利港,鸦岗,6
1070,广利港,黄埔旧港,4
1071,张家港,三水,1
1072,张家港,中山,11
1073,张家港,南沙,2
1074,张家港,厦门,38
1075,张家港,大连,21
1076,张家港,宁德,18
1077,张家港,小榄,8
1078,张家港,小铲滩,31
1079,张家港,惠州,6
1080,张家港,新会新港,2
1081,张家港,新港,52
1082,张家港,汕头,1
1083,张家港,泉州,2
1084,张家港,深圳（大铲湾）,8
1085,张家港,湛江,199
1086,张家港,珠海（高栏）,2
1087,张家港,福清,2
1088,张家港,营口,3
1089,张家港,虎门,269
1090,张家港,铁山,2
1091,张家港,阳江,11
1092,张家港,顺乐,4
1093,张家港,高明,2
1094,张家港,黄埔旧港,126
1095,徐州,三埠,2
1096,徐州,三水,2
1097,徐州,中山,6
1098,徐州,南沙,1
1099,徐州,厦门,10
1100,徐州,台山,13
1101,徐州,唐山,13
1102,徐州,四会,6
1103,徐州,塘源,1
1104,徐州,大连,2
1105,徐州,小榄,13
1106,徐州,小铲滩,42
1107,徐州,惠州,2
1108,徐州,新会新港,9
1109,徐州,新港,2
1110,徐州,泉州,24
1111,徐州,海口,44
1112,徐州,深圳（大铲湾）,118
1113,徐州,湛江,72
